user_id,age,occupation,gender
12998,33,scientist,M
12999,27,K-12 student,F
13002,34,scientist,M
13003,30,self-employed,F
13004,30,college/grad student,M
13005,20,sales/marketing,M
13006,34,programmer,M
13007,28,self-employed,M
13011,33,other or not specified,F
13014,29,executive/managerial,M
13015,27,scientist,M
13020,21,sales/marketing,M
13023,32,sales/marketing,M
13024,33,self-employed,M
13025,22,sales/marketing,M
13027,31,college/grad student,M
13028,25,homemaker,F
13029,34,executive/managerial,M
13030,31,scientist,M
13032,28,college/grad student,M
13035,20,college/grad student,M
13036,31,college/grad student,M
13037,25,executive/managerial,M
13039,29,college/grad student,M
13040,31,homemaker,F
13042,33,college/grad student,M
13043,22,scientist,M
13044,29,sales/marketing,M
13045,34,scientist,M
13049,27,sales/marketing,M
13052,30,college/grad student,M
13055,25,self-employed,M
13056,29,college/grad student,M
13059,31,executive/managerial,M
13060,31,customer service,F
13062,30,executive/managerial,M
13067,30,self-employed,F
13071,32,self-employed,F
13073,29,executive/managerial,M
13074,32,self-employed,M
13075,31,sales/marketing,M
13076,22,technician/engineer,M
13080,21,sales/marketing,M
13083,25,college/grad student,M
13084,32,self-employed,F
13085,26,executive/managerial,M
13086,35,other or not specified,M
13087,33,scientist,F
13088,29,self-employed,M
13091,33,executive/managerial,M
13093,31,college/grad student,M
13094,18,homemaker,F
13095,25,college/grad student,M
13096,25,sales/marketing,F
13097,31,executive/managerial,M
13098,31,college/grad student,F
13099,32,scientist,M
13102,28,scientist,M
13103,27,other or not specified,M
13104,31,college/grad student,F
13105,31,college/grad student,M
13110,34,artist,M
13113,32,college/grad student,M
13114,31,homemaker,F
13115,28,executive/managerial,M
13116,30,self-employed,M
13117,33,college/grad student,M
13118,30,scientist,M
13119,31,executive/managerial,M
13120,32,retired,F
13121,30,homemaker,M
13125,27,executive/managerial,M
13127,90,retired,F
13130,26,executive/managerial,M
13136,32,executive/managerial,M
13137,32,lawyer,M
13138,26,executive/managerial,M
13142,31,college/grad student,M
13145,29,executive/managerial,M
13146,25,college/grad student,M
13147,30,self-employed,M
13148,25,scientist,M
13149,34,self-employed,M
13150,28,scientist,M
13151,33,self-employed,F
13152,27,college/grad student,M
13154,34,self-employed,M
13155,18,sales/marketing,M
13159,32,executive/managerial,M
13160,28,self-employed,M
13161,19,scientist,M
13162,35,self-employed,M
13163,28,sales/marketing,M
13165,27,college/grad student,M
13166,28,K-12 student,M
13168,34,academic/educator,F
13169,28,executive/managerial,M
13170,34,clerical/admin,M
13173,30,executive/managerial,M
13174,18,clerical/admin,M
13176,27,scientist,M
13177,29,college/grad student,M
13178,33,college/grad student,M
13179,34,college/grad student,M
13182,30,college/grad student,M
13183,28,college/grad student,M
13184,26,self-employed,M
13185,28,other or not specified,M
13187,34,college/grad student,F
13188,25,self-employed,M
13190,28,self-employed,M
13191,26,college/grad student,M
13193,30,executive/managerial,M
13196,18,K-12 student,M
13197,42,other or not specified,F
13198,29,college/grad student,M
13199,25,lawyer,M
13200,31,other or not specified,M
13201,32,other or not specified,M
13202,26,sales/marketing,M
13205,32,artist,M
13206,32,executive/managerial,M
13209,30,executive/managerial,M
13210,31,college/grad student,M
13212,28,executive/managerial,M
13213,34,other or not specified,M
13214,23,scientist,M
13217,36,academic/educator,F
13218,26,K-12 student,F
13219,32,college/grad student,M
13221,57,retired,F
13222,30,college/grad student,F
13223,25,other or not specified,M
13225,27,college/grad student,M
13226,29,executive/managerial,M
13227,29,clerical/admin,M
13229,33,executive/managerial,M
13231,32,executive/managerial,M
13232,26,college/grad student,F
13233,30,college/grad student,M
13234,25,other or not specified,M
13235,26,college/grad student,M
13238,30,executive/managerial,M
13241,27,scientist,M
13242,25,college/grad student,M
13244,44,other or not specified,M
13246,29,other or not specified,F
13248,31,executive/managerial,M
13250,71,self-employed,M
13251,30,college/grad student,M
13252,32,other or not specified,M
13255,34,sales/marketing,F
13256,25,executive/managerial,M
13257,28,scientist,M
13258,32,college/grad student,M
13259,28,scientist,M
13260,32,unemployed,M
13261,32,technician/engineer,M
13263,28,sales/marketing,M
13264,28,sales/marketing,M
13266,77,doctor/health care,F
13268,22,other or not specified,M
13270,31,college/grad student,M
13274,21,sales/marketing,M
13275,28,college/grad student,M
13276,30,college/grad student,F
13279,32,homemaker,M
13280,26,college/grad student,M
13281,31,self-employed,M
13282,17,K-12 student,F
13283,25,homemaker,F
13287,31,other or not specified,M
13289,34,executive/managerial,M
13291,18,K-12 student,M
13292,32,executive/managerial,F
13293,28,sales/marketing,M
13295,28,executive/managerial,M
13296,25,homemaker,M
13298,34,executive/managerial,M
13302,27,executive/managerial,M
13306,31,scientist,M
13309,34,college/grad student,F
13310,29,homemaker,M
13312,43,other or not specified,F
13313,25,scientist,M
13314,30,executive/managerial,M
13316,29,executive/managerial,M
13317,28,executive/managerial,M
13326,25,college/grad student,M
13327,29,college/grad student,M
13333,18,sales/marketing,M
13334,29,college/grad student,M
13336,31,self-employed,M
13337,28,college/grad student,M
13341,28,executive/managerial,M
13342,31,college/grad student,M
13344,26,other or not specified,M
13345,31,sales/marketing,M
13346,20,retired,M
13347,27,executive/managerial,M
13350,23,K-12 student,M
13351,32,executive/managerial,M
13354,26,college/grad student,M
13355,30,college/grad student,M
13356,30,other or not specified,M
13360,29,self-employed,F
13361,25,scientist,M
13363,28,college/grad student,M
13366,27,other or not specified,F
13367,33,sales/marketing,M
13368,26,sales/marketing,F
13369,25,college/grad student,M
13371,33,college/grad student,M
13372,27,other or not specified,M
13373,33,sales/marketing,M
13377,43,executive/managerial,M
13378,32,executive/managerial,M
13379,26,executive/managerial,M
13387,28,scientist,M
13388,26,self-employed,M
13391,33,sales/marketing,M
13392,30,tradesman/craftsman,M
13393,31,college/grad student,F
13395,31,executive/managerial,M
13396,29,executive/managerial,M
13397,32,K-12 student,M
13400,28,college/grad student,M
13401,83,homemaker,F
13402,30,scientist,M
13405,25,college/grad student,M
13406,28,sales/marketing,M
13407,26,sales/marketing,M
13408,28,executive/managerial,M
13410,33,executive/managerial,M
13411,39,other or not specified,M
13412,33,college/grad student,M
13415,24,K-12 student,M
13416,26,scientist,F
13417,30,self-employed,M
13424,26,executive/managerial,M
13426,21,K-12 student,M
13427,36,college/grad student,M
13429,30,artist,F
13430,30,sales/marketing,M
13432,27,academic/educator,F
13434,33,sales/marketing,M
13435,27,academic/educator,F
13437,51,executive/managerial,M
13439,31,college/grad student,M
13441,36,executive/managerial,M
13442,31,scientist,M
13446,25,college/grad student,M
13447,29,college/grad student,M
13448,24,other or not specified,M
13449,89,retired,M
13450,29,college/grad student,M
13451,31,college/grad student,F
13452,30,college/grad student,M
13455,33,customer service,M
13456,31,scientist,M
13457,30,executive/managerial,M
13458,34,homemaker,M
13459,41,self-employed,M
13462,32,homemaker,M
13463,21,sales/marketing,M
13465,34,scientist,M
13469,34,other or not specified,M
13470,33,self-employed,M
13472,26,scientist,M
13473,31,self-employed,M
13475,28,college/grad student,M
13477,26,homemaker,M
13478,72,retired,M
13480,28,college/grad student,M
13484,27,college/grad student,M
13487,27,artist,M
13488,31,executive/managerial,M
13491,34,sales/marketing,M
13493,32,self-employed,F
13495,36,other or not specified,M
13498,25,college/grad student,M
13499,29,sales/marketing,M
13500,32,sales/marketing,M
13501,33,academic/educator,M
13504,34,sales/marketing,M
13510,29,self-employed,F
13511,28,college/grad student,M
13512,22,K-12 student,M
13513,27,college/grad student,M
13515,33,sales/marketing,F
13516,30,college/grad student,M
13517,34,K-12 student,M
13519,26,scientist,M
13520,29,homemaker,M
13522,28,executive/managerial,M
13523,32,college/grad student,M
13524,31,college/grad student,M
13525,28,artist,M
13527,26,self-employed,M
13528,29,academic/educator,F
13536,32,executive/managerial,M
13539,53,self-employed,F
13540,25,college/grad student,M
13541,18,K-12 student,M
13542,32,executive/managerial,M
13543,25,clerical/admin,F
13548,34,academic/educator,F
13549,29,college/grad student,M
13552,27,college/grad student,M
13553,32,college/grad student,M
13555,20,artist,M
13557,27,college/grad student,F
13558,26,sales/marketing,M
13562,18,artist,F
13564,30,sales/marketing,M
13565,30,sales/marketing,M
13568,31,scientist,M
13569,18,self-employed,M
13571,26,college/grad student,M
13572,27,writer,M
13576,31,self-employed,M
13577,27,sales/marketing,M
13578,33,executive/managerial,M
13579,30,scientist,M
13580,26,college/grad student,M
13581,25,executive/managerial,F
13586,30,college/grad student,M
13590,32,other or not specified,M
13592,34,clerical/admin,M
13593,33,college/grad student,M
13594,29,college/grad student,F
13596,31,executive/managerial,M
13598,34,sales/marketing,M
13604,30,sales/marketing,F
13607,76,academic/educator,M
13609,18,K-12 student,M
13611,8,homemaker,M
13614,33,executive/managerial,M
13616,26,other or not specified,M
13617,27,college/grad student,M
13620,29,college/grad student,M
13621,25,college/grad student,M
13622,29,sales/marketing,M
13623,28,sales/marketing,M
13626,83,executive/managerial,M
13627,25,college/grad student,M
13628,26,academic/educator,M
13630,29,artist,F
13631,26,customer service,F
13633,30,college/grad student,M
13635,27,self-employed,M
13636,30,college/grad student,M
13638,26,executive/managerial,M
13639,24,self-employed,F
13640,25,artist,M
13641,32,college/grad student,F
13642,31,self-employed,F
13643,29,self-employed,M
13645,27,academic/educator,F
13646,25,other or not specified,M
13647,32,college/grad student,M
13648,30,college/grad student,M
13649,24,K-12 student,M
13650,27,other or not specified,M
13651,27,other or not specified,M
13653,25,scientist,M
13655,19,other or not specified,M
13657,75,executive/managerial,F
13658,22,college/grad student,M
13659,30,college/grad student,M
13660,34,self-employed,F
13661,28,K-12 student,M
13662,23,homemaker,M
13663,33,college/grad student,F
13664,32,college/grad student,M
13669,28,college/grad student,F
13670,34,college/grad student,M
13671,28,self-employed,M
13672,18,other or not specified,M
13675,26,college/grad student,M
13679,25,homemaker,M
13685,72,artist,M
13686,30,executive/managerial,M
13687,32,sales/marketing,M
13690,26,clerical/admin,F
13692,26,college/grad student,M
13693,34,college/grad student,M
13694,30,college/grad student,M
13695,29,college/grad student,M
13696,32,homemaker,M
13697,34,college/grad student,M
13699,30,self-employed,F
13700,23,sales/marketing,M
13702,22,college/grad student,M
13704,28,college/grad student,F
13705,18,homemaker,F
13706,31,college/grad student,F
13707,28,executive/managerial,M
13708,27,sales/marketing,M
13709,32,college/grad student,M
13711,31,executive/managerial,M
13712,25,self-employed,M
13713,32,academic/educator,M
13715,22,artist,M
13719,32,scientist,M
13721,25,clerical/admin,M
13722,28,programmer,M
13723,34,college/grad student,M
13725,31,artist,M
13726,34,clerical/admin,F
13729,32,other or not specified,F
13732,26,sales/marketing,M
13735,32,college/grad student,M
13736,32,sales/marketing,M
13737,20,K-12 student,F
13738,32,artist,M
13739,28,college/grad student,M
13740,28,executive/managerial,M
13742,31,college/grad student,M
13743,27,scientist,M
13746,18,K-12 student,M
13747,29,college/grad student,M
13748,28,academic/educator,M
13750,27,academic/educator,F
13751,18,college/grad student,M
13752,25,college/grad student,F
13754,21,other or not specified,M
13755,18,K-12 student,M
13757,20,artist,F
13758,28,academic/educator,M
13761,18,sales/marketing,M
13762,26,academic/educator,F
13763,31,sales/marketing,M
13764,26,college/grad student,M
13768,30,college/grad student,M
13769,27,college/grad student,M
13771,34,sales/marketing,M
13772,64,other or not specified,F
13774,32,executive/managerial,M
13775,33,self-employed,F
13776,33,college/grad student,M
13777,29,executive/managerial,M
13779,47,sales/marketing,M
13781,20,scientist,M
13782,32,scientist,M
13783,25,college/grad student,M
13784,25,executive/managerial,M
13785,32,college/grad student,F
13786,30,executive/managerial,M
13787,30,sales/marketing,M
13790,28,executive/managerial,M
13792,24,other or not specified,M
13793,33,other or not specified,M
13794,18,K-12 student,F
13795,29,scientist,M
13796,30,executive/managerial,M
13799,31,academic/educator,M
13800,26,executive/managerial,M
13801,25,college/grad student,F
13802,26,other or not specified,F
13803,18,K-12 student,M
13805,31,self-employed,M
13806,25,college/grad student,M
13808,30,college/grad student,M
13809,29,scientist,M
13810,26,executive/managerial,M
13811,33,scientist,M
13812,44,scientist,M
13813,32,scientist,M
13814,20,scientist,M
13815,28,other or not specified,M
13816,25,programmer,M
13817,28,scientist,M
13818,27,technician/engineer,M
13819,25,sales/marketing,F
13820,29,K-12 student,M
13821,28,college/grad student,F
13822,27,executive/managerial,M
13823,32,sales/marketing,M
13825,12,artist,F
13828,26,artist,F
13831,59,academic/educator,F
13832,29,artist,M
13834,41,academic/educator,M
13835,85,retired,M
13836,31,college/grad student,M
13838,25,artist,M
13840,25,college/grad student,F
13841,31,executive/managerial,M
13843,25,executive/managerial,F
13845,33,other or not specified,M
13846,30,K-12 student,M
13847,31,college/grad student,F
13854,28,college/grad student,M
13859,31,homemaker,M
13861,26,sales/marketing,M
13869,32,scientist,M
13870,34,scientist,M
13871,42,academic/educator,F
13874,26,college/grad student,M
13875,19,sales/marketing,M
13876,27,college/grad student,F
13877,28,executive/managerial,M
13879,18,college/grad student,M
13882,32,executive/managerial,M
13885,33,doctor/health care,F
13886,25,sales/marketing,M
13887,33,executive/managerial,M
13888,25,executive/managerial,M
13900,28,executive/managerial,M
13901,32,college/grad student,M
13902,20,other or not specified,M
13903,46,writer,M
13904,23,technician/engineer,M
13905,25,executive/managerial,M
